Conversation ID,Conversation Name,Sentence Rule,Keyword Rule,Message
FAQ04-000270,FAQ04-000270 - Samsung Tab S6 Lite LTE P615 ITJ,,Samsung&&Tab&&S6&&Lite&&LTE&&P615&&ITJ,"สำหรับ Samsung Tab S6 Lite LTE P615 ITJ
* Blue - 4/64GB (฿12,990.00)
* Grey - 4/64GB (฿12,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000271,FAQ04-000271 - Samsung Tab S6 Lite LTE P625,,Samsung&&Tab&&S6&&Lite&&LTE&&P625,"สำหรับ Samsung Tab S6 Lite LTE P625
* Grey - 4/128GB (฿11,990.00)
* Mint - 4/128GB (฿11,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000272,FAQ04-000272 - Samsung Tab S6 Lite Wifi P610,,Samsung&&Tab&&S6&&Lite&&Wifi&&P610,"สำหรับ Samsung Tab S6 Lite Wifi P610
* Blue - 4/64GB (฿11,990.00)
* Grey - 4/64GB (฿11,990.00)
* Pink - 4/64GB (฿11,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000273,FAQ04-000273 - Samsung Tab S6 Lite Wifi P613,,Samsung&&Tab&&S6&&Lite&&Wifi&&P613,"สำหรับ Samsung Tab S6 Lite Wifi P613
* Blue - 4/64GB (฿9,990.00)
* Grey - 4/64GB (฿9,990.00)
* Pink - 4/64GB (฿9,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000274,FAQ04-000274 - Samsung Tab S7 FE LTE T735,,Samsung&&Tab&&S7&&FE&&LTE&&T735,"สำหรับ Samsung Tab S7 FE LTE T735
* Black - 4/64GB (฿19,990.00)
* Green - 4/64GB (฿19,990.00)
* Pink - 4/64GB (฿19,990.00)
* Silver - 4/64GB (฿19,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000275,FAQ04-000275 - Samsung Tab S7 FE Wifi T733,,Samsung&&Tab&&S7&&FE&&Wifi&&T733,"สำหรับ Samsung Tab S7 FE Wifi T733
* Black - 4/64GB (฿14,990.00)
* Green - 4/64GB (฿14,990.00)
* Pink - 4/64GB (฿17,990.00)
* Silver - 4/64GB (฿14,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000276,FAQ04-000276 - Samsung Tab S7 LTE T875,,Samsung&&Tab&&S7&&LTE&&T875,"สำหรับ Samsung Tab S7 LTE T875
* Black - 6/128GB (฿26,900.00)
* Brown - 6/128GB (฿26,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000277,FAQ04-000277 - Samsung Tab S7 Wifi T870,,Samsung&&Tab&&S7&&Wifi&&T870,"สำหรับ Samsung Tab S7 Wifi T870
* Black - 6/128GB (฿29,990.00)
* Brown - 6/128GB (฿29,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000278,FAQ04-000278 - Samsung Tab S8 5G X706,,Samsung&&Tab&&S8&&5G&&X706,"สำหรับ Samsung Tab S8 5G X706
* Grey - 8/128GB (฿30,900.00)
* Silver - 8/128GB (฿30,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000279,FAQ04-000279 - Samsung Tab S8 Plus Wifi X800,,Samsung&&Tab&&S8&&Plus&&Wifi&&X800,"สำหรับ Samsung Tab S8 Plus Wifi X800
* Grey - 8/128GB (฿38,900.00)
* Silver - 8/128GB (฿38,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000280,FAQ04-000280 - Samsung Tab S8 Ultra 5G X906,,Samsung&&Tab&&S8&&Ultra&&5G&&X906,"สำหรับ Samsung Tab S8 Ultra 5G X906
* Grey - 8/128GB (฿45,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000281,FAQ04-000281 - Samsung Tab S8 Ultra Wifi X900,,Samsung&&Tab&&S8&&Ultra&&Wifi&&X900,"สำหรับ Samsung Tab S8 Ultra Wifi X900
* Grey - 8/128GB (฿38,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000282,FAQ04-000282 - Samsung Tab S8 Wifi X700,,Samsung&&Tab&&S8&&Wifi&&X700,"สำหรับ Samsung Tab S8 Wifi X700
* Grey - 8/128GB (฿35,900.00)
* Silver - 8/128GB (฿35,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000283,FAQ04-000283 - Samsung Tab S9 5G X716,,Samsung&&Tab&&S9&&5G&&X716,"สำหรับ Samsung Tab S9 5G X716
* Beige - 8/128GB (฿32,900.00)
* Graphite - 12/256GB (฿35,900.00)
* Graphite - 8/128GB (฿32,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000284,FAQ04-000284 - Samsung Tab S9 FE 5G X516,,Samsung&&Tab&&S9&&FE&&5G&&X516,"สำหรับ Samsung Tab S9 FE 5G X516
* Grey - 6/128GB (฿19,990.00)
* Lavender - 6/128GB (฿19,990.00)
* Mint - 6/128GB (฿19,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000285,FAQ04-000285 - Samsung Tab S9 FE 5G X516 ITJ,,Samsung&&Tab&&S9&&FE&&5G&&X516&&ITJ,"สำหรับ Samsung Tab S9 FE 5G X516 ITJ
* Grey - 6/128GB (฿19,990.00)
* Lavender - 6/128GB (฿19,990.00)
* Mint - 6/128GB (฿19,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000286,FAQ04-000286 - Samsung Tab S9 FE Plus 5G X616,,Samsung&&Tab&&S9&&FE&&Plus&&5G&&X616,"สำหรับ Samsung Tab S9 FE Plus 5G X616
* Grey - 8/128GB (฿27,900.00)
* Mint - 8/128GB (฿27,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000287,FAQ04-000287 - Samsung Tab S9 FE Plus Wifi X610,,Samsung&&Tab&&S9&&FE&&Plus&&Wifi&&X610,"สำหรับ Samsung Tab S9 FE Plus Wifi X610
* Grey - 8/128GB (฿23,900.00)
* Mint - 8/128GB (฿23,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000288,FAQ04-000288 - Samsung Tab S9 FE Wifi X510,,Samsung&&Tab&&S9&&FE&&Wifi&&X510,"สำหรับ Samsung Tab S9 FE Wifi X510
* Grey - 6/128GB (฿16,990.00)
* Lavender - 6/128GB (฿16,990.00)
* Mint - 6/128GB (฿16,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000289,FAQ04-000289 - Samsung Tab S9 FE Wifi X510 ITJ,,Samsung&&Tab&&S9&&FE&&Wifi&&X510&&ITJ,"สำหรับ Samsung Tab S9 FE Wifi X510 ITJ
* Grey - 6/128GB (฿12,510.00)
* Lavender - 6/128GB (฿12,510.00)
* Mint - 6/128GB (฿12,510.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000290,FAQ04-000290 - Samsung Tab S9 Plus 5G X816,,Samsung&&Tab&&S9&&Plus&&5G&&X816,"สำหรับ Samsung Tab S9 Plus 5G X816
* Graphite - 12/256GB (฿39,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000291,FAQ04-000291 - Samsung Tab S9 Plus Wifi X810,,Samsung&&Tab&&S9&&Plus&&Wifi&&X810,"สำหรับ Samsung Tab S9 Plus Wifi X810
* Graphite - 12/256GB (฿35,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000292,FAQ04-000292 - Samsung Tab S9 Ultra 5G X916,,Samsung&&Tab&&S9&&Ultra&&5G&&X916,"สำหรับ Samsung Tab S9 Ultra 5G X916
* Graphite - 12/256GB (฿49,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000293,FAQ04-000293 - Samsung Tab S9 Wifi X710,,Samsung&&Tab&&S9&&Wifi&&X710,"สำหรับ Samsung Tab S9 Wifi X710
* Beige - 8/128GB (฿28,900.00)
* Graphite - 12/256GB (฿31,900.00)
* Graphite - 8/128GB (฿28,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000294,FAQ04-000294 - Samsung Z Flip 3 5G F711,,Samsung&&Z&&Flip&&3&&5G&&F711,"สำหรับ Samsung Z Flip 3 5G F711
* Black - 8/256GB (฿33,900.00)
* Black - 8/128GB (฿33,155.00)
* Cream - 8/256GB (฿33,900.00)
* Cream - 8/128GB (฿33,155.00)
* Green - 8/256GB (฿33,900.00)
* Green - 8/128GB (฿33,155.00)
* Lavender - 8/256GB (฿33,900.00)
* Lavender - 8/128GB (฿33,155.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000295,FAQ04-000295 - Samsung Z Flip 3 5G F711 New,,Samsung&&Z&&Flip&&3&&5G&&F711&&New,"สำหรับ Samsung Z Flip 3 5G F711 New
* Black - 8/256GB (฿33,900.00)
* Black - 8/128GB (฿33,155.00)
* Cream - 8/256GB (฿33,900.00)
* Cream - 8/128GB (฿33,155.00)
* Green - 8/256GB (฿36,900.00)
* Green - 8/128GB (฿33,155.00)
* Lavender - 8/256GB (฿34,900.00)
* Lavender - 8/128GB (฿33,155.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000296,FAQ04-000296 - Samsung Z Flip 4 5G F721,,Samsung&&Z&&Flip&&4&&5G&&F721,"สำหรับ Samsung Z Flip 4 5G F721
* Blue - 8/256GB (฿38,900.00)
* Blue - 8/512GB (฿36,955.00)
* Bora Purple - 8/512GB (฿44,900.00)
* Bora Purple - 8/256GB (฿38,900.00)
* Bora Purple - 8/128GB (฿35,990.00)
* Graphite - 8/512GB (฿44,900.00)
* Graphite - 8/256GB (฿38,900.00)
* Graphite - 8/128GB (฿35,900.00)
* Pink Gold - 8/512GB (฿44,900.00)
* Pink Gold - 8/256GB (฿38,900.00)
* Pink Gold - 8/128GB (฿35,900.00)
* Purple - 8/256GB (฿35,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000297,FAQ04-000297 - Samsung Z Flip 5 5G F731,,Samsung&&Z&&Flip&&5&&5G&&F731,"สำหรับ Samsung Z Flip 5 5G F731
* Cream - 8/512GB (฿45,900.00)
* Cream - 8/256GB (฿39,900.00)
* Graphite - 8/512GB (฿45,900.00)
* Graphite - 8/256GB (฿39,900.00)
* Lavender - 8/512GB (฿45,900.00)
* Lavender - 8/256GB (฿39,900.00)
* Mint - 8/512GB (฿45,900.00)
* Mint - 8/256GB (฿39,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000298,FAQ04-000298 - Samsung Z Flip 5 5G F731 Upgrade,,Samsung&&Z&&Flip&&5&&5G&&F731&&Upgrade,"สำหรับ Samsung Z Flip 5 5G F731 Upgrade
* Cream - 8/512GB (฿45,900.00)
* Graphite - 8/512GB (฿45,900.00)
* Lavender - 8/512GB (฿45,900.00)
* Mint - 8/512GB (฿45,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000299,FAQ04-000299 - Samsung Z Flip 6 5G F741,,Samsung&&Z&&Flip&&6&&5G&&F741,"สำหรับ Samsung Z Flip 6 5G F741
* Blue - 12/512GB (฿47,900.00)
* Blue - 12/256GB (฿42,900.00)
* Light Blue - 12/512GB (฿47,900.00)
* Light Blue - 12/256GB (฿44,920.00)
* Light Green - 12/512GB (฿47,900.00)
* Lime Green - 12/256GB (฿44,920.00)
* Mint - 12/512GB (฿47,900.00)
* Mint - 12/256GB (฿42,900.00)
* Silver - 12/512GB (฿47,900.00)
* Silver - 12/256GB (฿44,920.00)
* Silver Shadow - 12/512GB (฿47,900.00)
* Silver Shadow - 12/256GB (฿42,900.00)
* Yellow - 12/512GB (฿47,900.00)
* Yellow - 12/256GB (฿44,920.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000300,FAQ04-000300 - Samsung Z Flip 7 5G F766,,Samsung&&Z&&Flip&&7&&5G&&F766,"สำหรับ Samsung Z Flip 7 5G F766
* Black - 12/512GB (฿45,900.00)
* Black - 12/256GB (฿40,900.00)
* Blue Shadow - 12/512GB (฿45,900.00)
* Blue Shadow - 12/256GB (฿40,900.00)
* Coralred - 12/512GB (฿45,900.00)
* Coralred - 12/256GB (฿40,900.00)
* Dark Blue - 12/512GB (฿45,900.00)
* Dark Blue - 12/256GB (฿40,900.00)
* Jet Black - 12/512GB (฿45,900.00)
* Jet Black - 12/256GB (฿40,900.00)
* Red - 12/512GB (฿45,900.00)
* Red - 12/256GB (฿40,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000301,FAQ04-000301 - Samsung Z Flip F700,,Samsung&&Z&&Flip&&F700,"สำหรับ Samsung Z Flip F700
* Black - 8/256GB (฿38,165.00)
* Gold - 8/256GB (฿38,165.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000302,FAQ04-000302 - Samsung Z Fold 2 5G F916,,Samsung&&Z&&Fold&&2&&5G&&F916,"สำหรับ Samsung Z Fold 2 5G F916
* Black - 12/256GB (฿54,315.00)
* Brown - 12/256GB (฿54,315.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000303,FAQ04-000303 - Samsung Z Fold 3 5G F926,,Samsung&&Z&&Fold&&3&&5G&&F926,"สำหรับ Samsung Z Fold 3 5G F926
* Black - 12/256GB (฿57,900.00)
* Black - 12/512GB (฿29,900.00)
* Green - 12/256GB (฿57,900.00)
* Green - 12/512GB (฿29,900.00)
* Silver - 12/256GB (฿57,900.00)
* Silver - 12/512GB (฿40,607.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000304,FAQ04-000304 - Samsung Z Fold 4 5G F936,,Samsung&&Z&&Fold&&4&&5G&&F936,"สำหรับ Samsung Z Fold 4 5G F936
* Beige - 12/1TB (฿75,900.00)
* Beige - 12/512GB (฿65,900.00)
* Beige - 12/256GB (฿59,900.00)
* Black - 12/1TB (฿75,900.00)
* Black - 12/512GB (฿65,900.00)
* Black - 12/256GB (฿59,900.00)
* Grey/Green - 12/1TB (฿75,900.00)
* Grey/Green - 12/512GB (฿65,900.00)
* Grey/Green - 12/256GB (฿59,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
